area,rooms,age,price
254,8,6,7460000
107,5,87,909000
33,1,103,275000
379,12,102,8549000
235,8,88,4865000
88,4,67,929000
231,8,93,3581000
187,5,31,5307000
142,5,112,2207000
120,4,27,1629000
161,5,83,1298000
169,7,6,3760000
161,4,53,656000
371,12,39,6933000
192,6,60,4431000
185,5,37,4882000
158,5,53,2740000
178,5,25,3852000
56,3,101,827000
123,5,104,2112000
139,6,82,1187000
298,10,88,6219000
151,5,25,4016000
111,5,10,1526000
310,9,76,6444000
208,8,105,2609000
161,5,106,3923000
122,5,91,2145000
181,7,106,984000
197,6,109,5170000
256,9,51,6988000
163,5,119,2494000
151,5,77,3940000
143,5,51,4022000
279,9,36,7042000
287,10,17,8665000
232,8,119,4025000
308,11,49,7079000
122,3,54,883000
78,3,124,1480000
213,6,82,1371000
66,3,41,1929000
192,7,95,2874000
253,8,102,4049000
91,2,28,2305000
189,6,40,4605000
272,9,65,3455000
185,6,70,2744000
524,12,90,18850000
68,1,91,1520000
144,4,82,1704000
232,9,114,1699000
95,2,75,2094000
175,6,105,3388000
164,6,49,3038000
217,6,44,4343000
256,8,95,5516000
172,5,54,1640000
387,12,122,8380000
170,6,18,4258000
126,5,33,1786000
33,1,55,393000
33,1,75,251000
183,5,52,3906000
182,5,52,3124000
224,8,92,5125000
109,3,15,2999000
66,3,115,890000
173,5,5,4376000
129,3,72,1687000
79,2,32,602000
86,3,108,434000
206,7,124,4299000
279,9,111,2974000
166,6,10,3226000
190,7,14,4746000
195,5,67,2251000
121,5,93,833000
94,3,84,438000
114,5,81,721000
37,1,39,658000
368,12,78,8604000
248,8,2,5458000
170,6,101,2949000
200,6,1,2394000
418,12,45,8302000
222,8,24,3149000
168,7,16,1290000
70,1,24,2210000
40,2,19,261000
55,3,56,268000
185,5,33,3359000
189,7,33,3467000
142,5,80,1091000
84,3,49,595000
198,8,11,5203000
71,1,87,433000
175,7,10,3443000
204,6,13,2827000
151,6,92,921000
55,2,88,655000
304,9,58,5015000
450,12,37,9903000
224,8,47,6418000
493,12,92,11697000
229,9,100,3377000
56,1,29,646000
115,3,86,1550000
160,4,58,1314000
479,12,109,10647000
31,2,76,150000
189,7,51,4279000
362,12,93,8803000
122,3,78,667000
137,6,8,2613000
135,3,106,3067000
242,9,8,4166000
229,8,99,3686000
473,12,14,15766000
346,11,103,8145000
74,2,72,387000
460,12,86,3009000
183,6,103,3419000
273,8,23,7850000
133,4,57,1307000
122,4,57,912000
222,8,73,6941000
215,6,92,3321000
45,2,43,315000
133,5,121,2712000
336,12,106,6237000
124,4,110,504000
138,5,88,2580000
115,5,19,3023000
100,3,61,1202000
178,7,6,4778000
166,7,80,3175000
93,4,123,1503000
137,4,67,2786000
100,4,1,2204000
248,9,15,3855000
212,6,20,4204000
691,12,72,23261000
159,6,62,2138000
185,6,44,3982000
100,3,42,2034000
334,12,61,7807000
217,6,16,5962000
324,10,27,9035000
128,5,31,1435000
306,9,1,6679000
146,5,54,2311000
124,5,52,1799000
246,8,25,7822000
162,5,36,2817000
169,7,92,766000
95,3,57,2344000
242,9,81,2631000
202,6,110,3832000
37,1,27,396000
103,4,68,1995000
318,12,58,6178000
165,5,73,4192000
37,1,65,361000
140,5,101,894000
208,7,110,2797000
166,5,33,5037000
448,12,1,10315000
107,4,94,2657000
225,9,18,1477000
152,5,119,1361000
140,5,43,2161000
245,8,52,4700000
53,3,26,383000
180,7,45,5148000
269,10,18,7576000
92,4,14,802000
157,6,94,784000
142,4,16,1592000
191,7,102,2632000
314,10,52,9231000
271,8,66,6135000
190,7,77,2903000
127,3,70,1423000
183,6,84,4437000
113,5,86,2747000
265,10,65,4563000
166,5,92,2920000
204,8,20,5325000
128,3,22,772000
119,3,3,1220000
209,6,85,2938000
117,3,73,2621000
77,4,33,475000
201,7,85,3586000
110,3,12,1419000
224,8,36,4969000
33,2,68,377000
166,6,33,1547000
173,6,18,4145000
131,3,20,4142000
318,10,87,6089000
236,8,57,3533000
313,9,88,6416000
197,6,36,3378000
296,11,72,6786000
74,1,90,1333000
159,6,40,3481000
187,6,105,2379000
197,6,122,1525000
225,7,20,5264000
37,2,106,412000
81,3,112,1639000
202,8,23,3003000
59,1,58,779000
677,12,81,15312000
255,7,22,6743000
172,5,115,1341000
37,1,105,804000
98,4,26,1876000
204,7,115,4078000
214,7,96,3480000
364,12,121,6239000
209,7,119,4388000
138,4,9,3440000
85,3,52,2155000
117,5,18,835000
124,5,79,1684000
274,8,46,6810000
178,7,33,3739000
151,5,40,3117000
205,8,73,1611000
283,9,39,5862000
155,6,56,3824000
135,3,41,1467000
134,5,86,892000
122,4,59,1464000
179,7,121,2516000
214,7,117,3503000
254,9,107,6067000
281,9,100,6546000
89,4,106,568000
232,9,7,5950000
253,9,101,4322000
331,11,4,13481000
176,5,55,1262000
99,4,31,1512000
245,8,85,5437000
46,1,81,1038000
108,3,37,2205000
280,8,85,7004000
694,12,84,14554000
423,12,72,16051000
99,2,74,757000
135,4,111,1274000
186,6,53,1482000
64,3,110,727000
196,8,100,3367000
378,12,5,12673000
326,10,25,7333000
72,2,20,711000
176,6,18,2768000
216,7,94,2900000
224,8,114,3443000
129,5,105,1607000
143,6,19,4074000
75,3,71,449000
142,6,118,1112000
160,6,42,1649000
162,5,117,1458000
315,11,112,7041000
196,7,89,4141000
215,8,118,2708000
105,5,51,2590000
189,7,8,3802000
121,5,87,2505000
271,9,74,9181000
232,8,36,3026000
149,5,105,1178000
242,9,100,3360000
196,6,44,5056000
304,10,60,6024000
203,7,74,4460000
194,5,55,3786000
105,4,8,3207000
161,4,21,2970000
212,6,124,2365000
55,2,45,534000
76,2,15,2389000
249,7,11,5865000
165,5,89,1740000
140,6,69,3096000
137,6,14,1245000
86,3,19,560000
267,9,52,7040000
236,9,1,8509000
116,3,118,2360000
298,11,17,6907000
54,3,85,523000
66,2,59,1443000
221,8,53,4381000
170,5,37,2981000
46,1,121,1061000
34,1,37,231000
98,4,91,1591000
268,9,92,6144000
120,4,28,1255000
202,8,18,3935000
261,10,93,6074000
100,3,70,490000
141,6,23,1393000
211,7,87,1678000
279,10,67,6391000
112,5,7,1562000
55,2,14,636000
80,2,98,856000
122,5,54,2422000
115,4,31,1989000
133,3,30,3544000
191,7,41,1741000
158,5,24,1232000
219,6,98,3433000
380,12,99,10131000
134,5,59,1099000
103,4,35,1453000
107,5,79,1858000
98,2,89,588000
114,3,48,1895000
139,4,47,2862000
200,6,73,4332000
247,9,73,7760000
294,10,7,6824000
42,2,108,363000
160,5,31,1953000
223,7,115,3427000
237,9,6,5666000
249,8,60,4725000
246,8,36,7153000
100,3,2,855000
291,11,87,5036000
278,9,46,5023000
481,12,67,13569000
274,8,40,4862000
422,12,71,10509000
161,4,31,2708000
204,6,38,5584000
139,6,25,3640000
279,8,80,5017000
115,5,93,1456000
166,5,27,3276000
541,12,27,15560000
82,2,112,444000
200,6,114,4415000
123,4,69,1246000
204,6,53,4088000
135,5,95,657000
369,12,69,9640000
221,7,29,7691000
108,3,63,1468000
87,3,9,815000
93,3,112,744000
58,3,88,337000
260,8,86,5079000
161,4,73,3566000
187,5,76,1489000
181,6,13,3057000
68,2,42,1034000
197,7,99,2107000
233,8,22,5066000
160,5,1,3726000
116,3,22,2877000
370,12,32,7185000
129,4,69,1429000
63,3,104,427000
176,6,42,4096000
209,7,112,3813000
140,5,2,2051000
171,5,8,2401000
166,5,108,1271000
462,12,91,8288000
186,6,25,1128000
253,7,93,4386000
106,4,68,2599000
59,3,6,1725000
134,5,11,1805000
183,6,55,3116000
119,4,4,1839000
309,11,54,6302000
270,10,96,4784000
191,5,53,2477000
125,3,72,532000
115,3,35,668000
49,3,34,710000
293,11,74,8796000
370,11,61,5127000
294,10,51,7679000
159,5,76,1177000
132,4,45,2684000
128,3,5,3035000
419,12,78,12004000
192,6,90,4950000
260,8,6,9433000
252,7,81,3621000
207,6,94,4451000
62,2,12,610000
308,9,87,5443000
238,7,95,4673000
165,7,74,2356000
96,2,87,1556000
214,8,95,4279000
158,5,102,2396000
300,10,40,9265000
228,8,99,4699000
257,10,94,6018000
375,12,79,6830000
157,5,64,825000
274,9,10,7615000
157,5,66,2424000
69,3,25,1758000
254,8,16,4823000
46,1,58,605000
240,7,103,3530000
124,3,77,4114000
128,4,2,3561000
90,2,4,747000
139,6,112,2045000
56,1,113,378000
329,10,121,6973000
117,3,86,1579000
228,8,37,5346000
259,9,101,1434000
190,5,84,3534000
152,4,39,1581000
367,12,23,9147000
92,4,79,472000
217,8,39,4101000
186,6,75,1845000
329,11,60,8134000
379,12,8,7765000
245,9,23,4259000
227,7,95,5356000
196,7,69,1695000
288,11,92,7711000
229,9,105,4347000
312,9,15,10157000
173,5,119,3069000
167,7,97,2194000
172,5,89,2828000
167,5,114,1362000
233,7,57,5722000
135,3,12,2192000
237,8,120,5898000
248,8,88,4262000
34,1,7,166000
186,6,61,716000
182,5,24,4259000
271,10,110,6723000
96,2,17,777000
194,5,60,4539000
83,4,91,529000
210,6,116,1357000
219,7,70,4757000
174,7,43,4328000
194,6,85,3577000
201,8,16,3999000
418,12,14,11170000
151,4,76,1390000
599,12,98,16700000
194,6,6,5903000
237,8,74,7632000
49,2,34,973000
92,3,24,775000
119,4,99,1836000
285,9,43,5684000
56,3,119,1637000
189,6,48,4005000
279,8,29,7015000
93,2,104,385000
153,4,86,1845000
84,2,67,1757000
296,9,26,5708000
115,4,88,2072000
166,6,77,3521000
335,11,18,7691000
372,12,104,6445000
581,12,16,17769000
207,8,85,3452000
176,5,13,1971000
92,4,107,594000
212,6,23,6704000
145,4,26,1896000
174,7,33,2937000
89,3,39,1416000
46,3,46,911000
148,4,8,3762000
266,9,29,5992000
150,4,109,1208000
158,4,72,3861000
167,5,18,2763000
193,7,3,3021000
105,5,42,1457000
125,4,88,2166000
401,12,78,11148000
176,7,45,4038000
135,3,7,2508000
209,6,52,3577000
262,10,5,5792000
152,5,119,732000
387,12,13,10690000
289,9,19,6973000
243,9,49,5631000
147,4,61,4195000
170,5,102,1290000
56,3,73,1213000
143,4,5,2838000
131,3,59,602000
144,6,48,2631000
114,5,48,2448000
293,10,23,6576000
211,7,43,3647000
56,2,91,443000
89,4,72,773000
333,12,118,6927000
122,5,70,2310000
46,1,104,662000
180,6,17,5466000
184,7,26,4130000
151,6,9,1749000
242,7,18,4823000
357,11,16,14366000
372,12,49,7690000
181,7,93,5130000
232,9,73,2419000
145,5,123,2595000
92,4,42,2051000
232,7,47,4790000
69,2,52,400000
158,5,66,3791000
117,4,3,1780000
241,8,123,5633000
154,4,115,2987000
159,4,81,4138000
42,1,92,329000
169,5,86,2989000
294,11,44,6966000
218,6,101,6934000
236,7,112,4614000
189,6,1,3502000
196,6,4,3406000
172,5,79,1154000
146,4,27,2847000
106,5,3,975000
246,7,6,5026000
243,7,124,3392000
94,2,98,729000
386,12,2,11309000
191,5,95,3971000
218,6,122,4414000
325,10,5,9166000
146,6,24,2197000
357,12,63,5946000
185,5,113,2093000
373,12,40,6297000
60,2,54,1680000
92,3,38,379000
149,4,66,1556000
126,4,97,1553000
176,6,92,1393000
67,1,19,924000
212,8,70,3838000
243,9,27,5207000
143,6,87,854000
104,2,52,2183000
275,8,66,5190000
190,5,122,3155000
220,7,86,6188000
208,8,52,5220000
240,8,96,3933000
37,1,110,741000
418,12,91,13471000
136,5,112,2099000
226,8,62,3938000
262,10,92,4011000
334,11,9,8511000
293,11,11,8840000
173,5,66,1055000
180,5,117,1690000
183,5,101,4050000
162,5,33,1719000
452,12,40,13579000
462,12,22,13757000
111,5,49,3805000
114,3,63,2670000
73,1,8,749000
167,7,68,1111000
194,6,21,1529000
102,4,50,702000
476,12,49,8718000
309,9,69,7989000
252,8,92,3481000
347,12,54,5429000
152,4,42,4439000
166,6,99,1589000
213,8,48,5073000
329,11,100,7721000
140,6,116,675000
143,6,69,4276000
190,6,21,3707000
224,8,64,5315000
104,4,110,570000
306,10,78,6617000
125,4,89,1847000
145,5,7,2452000
76,2,93,559000
145,4,80,3154000
138,4,44,2549000
37,2,81,649000
378,12,117,7969000
143,6,44,3229000
248,8,95,4707000
147,6,89,3060000
70,1,114,646000
159,6,76,1166000
182,7,25,3389000
242,9,43,2249000
229,8,57,5237000
323,11,89,10303000
113,3,86,710000
155,5,87,1228000
210,8,23,4973000
154,4,12,2149000
231,7,23,5227000
142,4,41,3735000
153,4,100,1460000
231,8,49,3712000
152,6,39,4904000
299,9,3,8307000
279,10,99,5245000
208,8,31,4057000
37,1,109,366000
180,6,79,4134000
289,10,61,5737000
239,7,121,3339000
207,7,83,4172000
114,5,6,1003000
106,4,79,2002000
184,7,1,1702000
213,7,27,5249000
193,6,115,1719000
332,12,36,5435000
64,2,107,660000
234,7,10,5560000
167,7,63,2845000
201,8,108,1414000
361,11,68,11513000
465,12,100,9667000
317,10,101,6219000
128,5,27,1348000
363,12,2,6649000
161,6,84,3930000
271,10,75,7922000
137,5,100,1975000
206,6,56,1921000
184,6,60,4409000
110,5,23,3225000
160,6,3,2264000
80,3,2,1521000
307,9,122,5048000
151,5,13,3503000
339,11,120,9450000
274,8,20,6030000
112,3,95,2838000
101,3,53,2225000
357,11,17,7151000
120,5,111,619000
130,4,4,1861000
127,5,21,1224000
152,4,27,3994000
124,5,2,1275000
277,8,110,3816000
131,4,95,1307000
321,12,65,9794000
160,4,15,1140000
120,3,62,823000
150,6,97,2790000
53,1,110,631000
289,9,119,5908000
198,6,107,2984000
206,7,13,4769000
176,5,73,869000
287,9,78,5394000
101,4,70,1866000
185,7,109,4699000
240,9,5,6231000
191,5,3,3893000
293,11,48,5257000
85,3,1,1079000
206,7,1,4870000
189,7,89,3767000
66,1,66,394000
120,3,6,2846000
65,1,94,1792000
211,8,69,4995000
224,6,6,4146000
262,8,98,4935000
284,10,30,5141000
253,8,6,7139000
123,4,2,2524000
297,11,120,6438000
42,1,35,464000
124,4,119,937000
249,8,29,5414000
203,8,103,4817000
130,3,41,1303000
155,4,10,4340000
186,6,98,3270000
340,12,34,6770000
60,1,5,1274000
106,5,10,646000
133,5,53,3356000
142,5,79,1463000
456,12,61,12542000
204,8,31,3080000
165,6,7,2925000
220,7,30,2035000
155,4,83,854000
223,8,124,4611000
212,7,103,3207000
354,12,96,6537000
42,1,114,496000
57,1,84,525000
346,12,7,5095000
168,5,53,1826000
162,5,89,2949000
192,7,29,3901000
242,7,39,4256000
115,3,29,1146000
407,12,110,6418000
228,9,45,5332000
109,4,88,568000
137,5,123,3062000
276,10,49,4280000
177,7,36,4970000
117,3,85,2088000
147,5,99,1901000
169,7,14,1523000
131,3,50,1653000
106,3,6,807000
111,4,102,1192000
370,12,45,10859000
392,12,122,7893000
73,1,100,1665000
298,9,22,10912000
244,9,73,2428000
51,1,73,1125000
101,4,1,1892000
164,5,58,817000
174,5,47,1137000
175,6,10,1544000
38,1,18,703000
70,3,38,2160000
105,3,93,898000
418,12,48,11925000
275,10,21,6320000
216,6,30,2155000
270,8,112,5906000
254,7,86,5044000
157,5,16,2055000
106,3,75,1876000
119,5,62,1136000
408,12,90,6194000
46,1,89,536000
257,8,95,3847000
70,1,40,2061000
260,9,70,5833000
228,7,89,5086000
469,12,54,9826000
386,12,7,8667000
138,5,92,3262000
169,5,45,1685000
253,8,33,6589000
187,7,51,3244000
138,6,51,1333000
147,6,26,3473000
228,9,16,4935000
446,12,5,12747000
110,4,46,2474000
197,6,85,4553000
266,9,31,5386000
152,5,123,712000
178,6,90,2143000
169,7,16,1032000
192,7,23,4320000
65,3,47,1581000
220,8,72,3425000
325,12,17,7071000
90,4,113,1050000
158,6,63,3405000
103,3,60,818000
105,3,52,592000
69,2,5,929000
135,5,59,2452000
132,4,33,3356000
305,11,100,7354000
140,6,9,669000
233,9,68,5100000
290,11,23,6866000
171,6,109,971000
152,4,43,1603000
288,10,36,10393000
143,4,106,4840000
265,10,51,5734000
106,3,30,1039000
160,6,66,1967000
79,4,103,496000
125,4,121,1195000
220,7,92,2591000
236,8,8,9156000
95,3,6,2316000
310,10,17,6452000
219,8,7,4569000
375,12,106,7878000
189,7,39,4390000
382,12,44,9104000
372,12,81,4339000
149,4,80,3060000
111,3,38,1285000
149,4,93,1244000
165,5,49,1827000
136,4,98,2369000
176,5,9,1289000
269,8,120,4429000
104,4,84,2521000
144,4,74,2824000
172,5,114,2405000
177,5,122,1259000
101,4,32,709000
148,5,17,1224000
250,7,8,6791000
229,7,43,4031000
226,8,78,6421000
240,9,124,5227000
164,6,71,4410000
313,9,37,7472000
516,12,5,6735000
262,8,63,6400000
155,4,89,3843000
124,4,38,1170000
153,5,37,4153000
372,11,97,7889000
309,10,105,9659000
270,8,25,4372000
153,4,2,2511000
181,7,31,3266000
146,6,111,2326000
138,6,8,2209000
195,6,116,2633000
345,12,42,8122000
125,4,63,950000
206,8,36,1646000
227,9,70,3707000
153,4,36,2410000
357,11,67,6546000
241,8,56,7434000
259,10,83,5549000
197,6,68,6922000
91,3,3,1616000
98,3,29,1092000
128,4,58,2712000
407,12,25,18565000
214,8,6,5332000
158,4,108,1884000
167,7,44,3968000
86,3,57,957000
296,9,99,8759000
77,2,100,1386000
150,5,10,3666000
373,12,8,8464000
287,10,88,7594000
140,4,49,1546000
162,6,21,4270000
187,6,70,3546000
136,4,110,1078000
163,5,111,692000
279,8,106,7159000
127,3,29,2464000
116,5,99,520000
448,12,97,10961000
331,10,1,8020000
166,6,4,1180000
104,3,12,2481000
263,8,4,6882000
296,9,1,10379000
166,5,104,2206000
247,7,70,5680000
121,3,44,888000
141,4,120,2665000
177,6,20,1842000
153,5,72,3719000
188,6,79,2580000
308,9,24,4485000
127,5,124,1226000
227,8,99,3983000
108,5,116,1445000
157,4,4,4198000
340,12,26,9524000
376,12,72,10193000
160,6,26,1595000
116,5,106,905000
325,12,5,8189000
250,9,31,4710000
92,4,70,580000
189,6,18,3980000
142,5,86,3036000
94,3,19,2447000
181,5,45,3516000
263,9,110,4335000
310,9,7,6589000
158,5,14,4585000
182,7,118,3277000
157,4,66,1172000
296,11,78,6595000
106,4,43,1220000
262,10,6,3587000
281,10,109,5673000
238,9,118,5750000
173,7,55,2242000
223,8,63,4637000
148,4,10,2013000
92,2,96,1290000
143,5,104,3215000
94,4,17,1136000
248,7,104,4951000
142,5,7,1557000
37,1,116,530000
78,2,82,819000
175,6,79,4471000
164,5,55,3373000
170,6,114,2011000
234,9,95,2629000
372,12,54,8358000
216,6,120,2811000
50,3,98,278000
55,2,18,1093000
279,10,97,6782000
110,4,101,471000
59,1,40,1356000
177,7,79,4385000
130,5,34,1257000
243,8,98,4383000
171,5,90,3094000
190,5,57,2176000
80,2,16,1414000
178,6,105,1636000
132,5,34,894000
203,6,23,5260000
117,5,49,2208000
179,6,14,3014000
114,5,66,932000
126,5,100,1366000
163,6,6,5215000
127,3,95,2923000
105,5,81,930000
173,7,8,4073000
210,6,108,3921000
146,4,124,1954000
191,5,20,3933000
180,6,79,1997000
212,8,96,2904000
175,7,46,2473000
150,6,19,1921000
214,6,60,4042000
150,5,74,1646000
173,5,6,3316000
279,8,87,3675000
244,8,47,5092000
196,7,9,6585000
86,3,104,956000
163,4,37,1532000
58,1,124,977000
137,5,49,1266000
388,12,59,9698000
673,12,70,15350000
136,6,13,3457000
306,11,71,5138000
235,9,57,7455000
280,9,25,7780000
115,4,8,1269000
329,10,74,7000000
58,2,116,673000
132,4,99,1482000
278,8,76,5522000
323,10,98,9805000
84,4,64,1213000
166,5,47,3636000
169,5,48,1931000
130,5,123,1471000
131,5,44,3947000
145,5,18,4584000
417,12,12,13797000
137,6,69,1698000
158,6,69,1707000
121,5,51,1537000
177,7,58,4380000
143,4,95,1322000
216,7,45,4557000
112,3,44,1577000
152,6,112,787000
230,7,81,3336000
206,7,99,2995000
205,6,22,5226000
155,4,53,1619000
144,5,31,4831000
115,4,18,2383000
284,8,8,7438000
180,6,18,3578000
312,11,93,9624000
107,3,46,938000
201,7,74,5087000
131,5,91,2770000
96,4,50,699000
209,7,42,3929000
232,8,62,5505000
297,9,4,4687000
262,8,65,4316000
454,12,35,16891000
154,6,7,2095000
157,5,124,2575000
231,7,19,6011000
117,4,57,1917000
125,5,17,915000
58,1,85,306000
201,7,65,4474000
198,8,18,1791000
206,7,115,2305000
71,3,88,1321000
108,5,64,884000
154,4,64,2929000
287,10,34,9283000
310,11,94,8852000
242,8,124,3197000
102,3,103,696000
207,6,5,7145000
170,5,14,2872000
86,2,77,443000
189,6,18,4961000
83,2,66,987000
138,6,10,955000
185,7,105,3202000
103,3,46,1027000
124,3,23,1227000
148,5,104,1215000
456,12,81,16353000
247,8,8,4413000
82,4,33,831000
312,11,3,5650000
119,5,63,1654000
208,8,115,3761000
156,4,39,1664000
272,8,117,3848000
227,8,56,2813000
625,12,42,15418000
190,5,118,3620000
232,9,29,6375000
302,9,43,9915000
104,4,20,1157000
255,8,31,5015000
207,7,34,5443000
340,11,6,7395000
200,7,80,1689000
159,4,8,1287000
185,6,10,2058000
190,6,51,4493000
151,6,15,1981000
229,8,113,2700000
220,6,110,3584000
376,12,60,6670000
341,11,104,6132000
205,6,49,5298000
189,6,41,5308000
126,3,84,1289000
195,5,56,2696000
101,4,56,817000
243,7,68,4813000
230,8,62,3753000
307,10,117,4460000
358,12,33,7138000
198,7,123,3148000
114,3,63,2433000
42,1,120,453000
164,4,68,2699000
75,1,90,341000
112,4,16,1342000
139,6,101,1694000
159,5,15,3417000
295,10,40,6737000
160,6,64,1955000
170,7,52,1640000
172,6,38,3407000
372,11,77,8994000
172,5,14,1024000
264,9,47,4491000
139,4,41,2171000
219,8,2,5234000
281,10,82,6635000
107,4,90,1578000
148,6,117,548000
222,7,60,4234000
333,10,56,11555000
111,3,14,1498000
34,2,106,150000
138,5,66,1691000
199,6,7,4520000
239,8,72,6642000
146,4,39,2232000
307,11,110,6833000
130,4,4,2591000
140,6,56,2029000
210,7,53,1452000
316,10,108,8839000
93,2,105,536000
137,5,121,2576000
159,5,6,1585000
216,6,75,4645000
239,8,42,6794000
100,4,79,807000
133,5,30,1488000
269,8,28,7976000
232,7,68,5344000
178,7,23,6464000
219,8,74,5495000
420,12,33,9254000
194,7,72,3318000
430,12,45,15259000
136,6,79,571000
215,8,5,5626000
125,3,40,1994000
437,12,88,11840000
161,6,68,2393000
106,4,101,1917000
83,4,122,759000
136,4,39,1109000
96,4,36,751000
187,5,89,3344000
333,12,76,7607000
101,3,38,2645000
74,1,31,396000
120,4,27,2479000
226,8,9,6110000
120,5,18,2169000
115,3,29,888000
470,12,5,14047000
199,7,73,2808000
163,4,41,5622000
94,2,40,1645000
273,10,78,5640000
170,6,88,3766000
64,1,124,327000
263,10,28,6016000
66,2,26,478000
155,5,16,2704000
92,2,58,729000
144,5,69,3109000
173,5,43,1999000
180,5,55,2925000
165,7,104,1526000
557,12,8,10073000
182,6,34,2851000
195,5,59,4992000
138,5,122,1938000
147,5,43,1513000
370,11,116,8296000
148,5,40,1366000
73,2,89,526000
262,9,78,3036000
140,4,43,2239000
166,7,21,1685000
140,6,67,3716000
187,7,8,2207000
172,7,51,3314000
105,4,36,2689000
86,3,119,609000
236,7,44,8602000
136,4,11,2652000
232,7,122,2197000
188,5,35,4948000
94,4,15,720000
84,2,49,481000
176,6,6,5989000
153,6,51,1875000
328,11,82,5387000
99,2,27,1874000
92,3,58,1736000
141,5,56,945000
44,2,76,267000
300,9,4,9902000
95,4,99,669000
244,8,25,5218000
117,4,71,3217000
170,5,102,3280000
254,8,98,5373000
223,7,67,4489000
62,2,85,934000
129,4,3,1787000
174,7,34,3879000
369,12,79,11486000
157,5,13,1061000
217,7,79,5303000
153,6,2,2567000
188,6,121,1964000
213,6,98,2874000
162,4,110,2350000
313,11,30,5541000
244,9,91,7814000
163,4,1,2896000
171,6,37,5023000
300,10,9,6883000
82,2,93,625000
275,9,77,11095000
300,10,116,5562000
131,5,86,2101000
557,12,37,10147000
172,6,119,1612000
239,8,120,3916000
417,12,77,9285000
147,4,75,1727000
176,7,36,4783000
406,12,100,8899000
304,9,96,7215000
111,5,53,1760000
115,3,44,649000
185,6,57,3190000
209,7,118,4230000
89,2,121,859000
51,3,30,839000
213,8,77,6544000
123,3,74,636000
85,2,94,1104000
546,12,57,13722000
172,5,79,2795000
117,3,37,1506000
168,6,5,3926000
142,6,31,573000
33,1,9,253000
151,5,49,3433000
230,7,67,4886000
265,8,93,3055000
145,6,106,2154000
139,4,100,2025000
121,4,95,3046000
154,4,18,640000
212,7,57,4024000
187,5,57,4574000
96,4,78,1075000
43,1,84,428000
139,4,48,2810000
55,2,7,1220000
87,3,12,683000
105,4,24,2352000
169,5,113,2487000
256,10,54,4202000
111,4,61,2149000
169,5,67,4705000
77,2,52,901000
46,3,39,855000
173,5,96,2363000
172,7,4,4980000
92,2,120,1079000
184,6,85,2612000
73,3,52,699000
121,3,25,2481000
111,4,64,1356000
246,8,50,6113000
191,6,33,3978000
96,3,37,2431000
68,3,79,437000
129,5,114,3056000
122,3,77,1386000
180,6,20,1198000
142,4,60,1504000
331,12,9,9703000
240,9,49,7270000
84,3,82,2277000
271,10,64,7186000
192,7,92,3695000
203,7,8,4737000
109,5,18,1846000
170,5,16,4666000
312,11,48,8939000
156,5,116,2803000
121,4,45,2194000
199,8,21,10000000
359,12,124,4268000
371,11,70,9642000
241,8,64,8114000
84,3,114,524000
309,10,99,8935000
425,12,12,11668000
46,2,58,859000
199,6,68,4887000
171,5,52,2518000
223,8,37,8477000
142,4,113,3276000
169,6,108,1990000
33,2,105,150000
205,8,33,5822000
113,5,11,1640000
141,5,95,2624000
103,4,100,2125000
396,12,13,13462000
227,8,58,5497000
473,12,68,13569000
241,9,56,6022000
152,5,16,2724000
128,3,23,3134000
141,5,37,2428000
105,4,105,717000
42,1,32,856000
151,6,49,1236000
372,11,23,8773000
197,7,24,4246000
314,9,57,11037000
77,2,72,1564000
181,7,89,3071000
325,12,80,5301000
119,3,122,2439000
33,1,36,279000
290,10,79,5357000
208,8,29,3978000
410,12,89,8946000
87,2,72,1912000
76,3,107,599000
327,10,115,8341000
175,6,93,2106000
112,3,76,2443000
357,11,67,8896000
188,7,1,2542000
84,3,118,1282000
205,6,28,3885000
333,12,12,8636000
107,5,107,2792000
458,12,24,10962000
120,3,8,696000
308,10,54,11058000
269,10,41,5788000
169,7,116,3879000
134,3,32,848000
173,6,75,3367000
95,2,21,760000
244,8,44,6358000
34,1,114,312000
369,12,37,7518000
275,8,79,5876000
178,5,66,800000
463,12,85,9720000
173,5,81,2312000
438,12,73,10055000
176,7,65,4024000
180,5,93,3673000
334,12,109,5620000
132,5,97,962000
293,10,84,7753000
128,3,92,2280000
217,8,16,5936000
223,7,77,3483000
312,9,21,11512000
169,5,123,719000
164,4,28,2944000
183,6,16,4376000
150,6,85,2089000
374,12,64,8140000
410,12,20,8278000
191,5,90,3264000
192,5,24,4051000
130,4,23,1975000
143,5,121,1613000
213,6,52,3606000
151,4,16,826000
209,6,53,3831000
465,12,48,13946000
154,5,122,3951000
339,11,72,12367000
235,8,30,7078000
417,12,116,11781000
369,12,38,10020000
327,12,122,5888000
130,4,86,2191000
436,12,4,9027000
212,7,9,5346000
299,9,33,6466000
285,9,122,11174000
418,12,87,10574000
138,5,43,1806000
179,5,22,4776000
44,2,74,1117000
139,4,45,3575000
222,7,60,5052000
95,3,64,1758000
132,4,72,840000
253,7,7,7144000
573,12,45,12271000
166,5,56,3698000
400,12,21,13939000
149,6,5,2436000
376,12,122,9549000
319,10,92,7550000
102,3,49,1443000
142,6,41,1874000
128,3,49,2336000
219,6,86,4382000
265,10,69,7817000
275,8,75,5117000
144,5,60,4492000
223,6,17,4139000
158,4,93,789000
246,7,93,3903000
197,7,116,2076000
255,7,3,3982000
285,9,122,7582000
303,10,6,8646000
